id,employee_id,period_start,period_end,gross_pay,net_pay,paid,created_at
322,1170,2024-05-09,2024-06-08,6834.38,766.64,False,2025-05-28T03:42:48
323,831,2023-01-30,2023-03-01,7765.50,6617.46,True,2025-06-15T13:51:22
324,1893,2024-08-21,2024-09-20,9395.94,972.31,True,2024-11-10T17:51:22
325,632,2022-12-01,2022-12-31,2316.34,8524.33,False,2024-11-26T17:35:42
326,1062,2023-06-07,2023-07-07,6692.83,2499.16,False,2024-06-08T12:06:31
327,788,2024-09-21,2024-10-21,8201.27,5380.52,False,2023-09-15T13:14:36
328,69,2023-02-21,2023-03-23,9359.77,7774.18,True,2023-11-27T09:51:12
329,1195,2024-10-15,2024-11-14,1481.11,7611.20,True,2024-09-01T00:35:24
330,1395,2024-06-02,2024-07-02,3046.25,8277.85,False,2025-02-18T17:00:12
331,1535,2023-11-11,2023-12-11,2782.99,2678.21,True,2025-07-29T02:27:36
332,948,2024-05-02,2024-06-01,2869.15,811.86,True,2025-04-30T12:36:12
333,1987,2023-10-24,2023-11-23,1214.83,9457.23,True,2025-08-05T17:15:20
334,589,2023-05-12,2023-06-11,1213.17,3534.57,False,2023-02-19T13:16:29
335,1466,2023-11-27,2023-12-27,1633.54,4380.70,True,2024-10-15T01:18:45
336,848,2023-09-30,2023-10-30,1681.18,1388.74,False,2025-03-20T03:09:11
337,945,2024-06-15,2024-07-15,4126.64,8561.00,True,2025-10-01T23:44:56
338,912,2024-04-14,2024-05-14,2447.24,4597.50,False,2023-07-16T14:14:42
339,1815,2023-08-07,2023-09-06,8015.87,2483.50,False,2023-03-07T03:41:21
340,640,2022-12-23,2023-01-22,1649.90,7905.83,False,2025-09-14T17:27:20
341,1909,2024-02-26,2024-03-27,3815.40,8902.76,False,2025-01-10T05:41:56
342,926,2024-03-04,2024-04-03,9075.78,9407.37,True,2023-03-29T09:49:48
343,1336,2023-10-14,2023-11-13,1428.27,4007.49,False,2024-06-24T23:42:13
344,1214,2023-05-09,2023-06-08,2173.17,4062.05,False,2023-01-20T12:29:26
345,1305,2023-06-10,2023-07-10,7398.45,525.53,False,2025-02-05T01:37:37
346,458,2023-06-03,2023-07-03,5713.78,812.66,False,2024-02-21T16:53:52
347,1121,2023-05-22,2023-06-21,6845.01,4712.69,True,2022-12-20T10:07:46
348,829,2023-09-28,2023-10-28,4048.46,4345.48,True,2024-12-25T02:23:06
349,1823,2024-05-25,2024-06-24,6939.34,8990.39,True,2023-12-20T15:07:32
350,1041,2023-07-03,2023-08-02,6995.98,743.50,True,2024-08-22T01:07:44
351,577,2023-07-27,2023-08-26,3201.16,4059.54,True,2024-10-02T17:30:26
352,1139,2024-03-25,2024-04-24,5505.15,1951.30,True,2023-10-06T00:25:27
353,958,2022-11-21,2022-12-21,2449.64,6701.58,True,2024-04-17T20:38:56
354,1900,2024-04-16,2024-05-16,9423.78,5360.48,True,2024-12-16T23:40:35
355,1565,2024-01-03,2024-02-02,8179.42,7993.94,True,2024-05-29T09:31:49
356,537,2023-10-31,2023-11-30,5857.76,6674.88,True,2024-02-28T20:56:59
357,390,2023-02-22,2023-03-24,4788.52,1616.64,True,2024-11-20T12:17:57
358,1208,2024-09-09,2024-10-09,7512.29,5132.89,True,2024-05-22T19:43:46
359,626,2023-08-01,2023-08-31,3723.95,6314.40,True,2023-02-01T05:54:46
360,1590,2023-11-13,2023-12-13,9031.95,5174.38,True,2023-06-29T15:33:17
361,568,2023-11-04,2023-12-04,5893.02,6356.24,False,2023-06-26T01:33:35
362,587,2023-09-11,2023-10-11,5155.79,2721.15,True,2023-12-18T19:09:58
363,1486,2024-09-23,2024-10-23,5034.13,5503.87,False,2024-04-27T02:30:26
364,1137,2023-06-27,2023-07-27,8193.96,2251.53,True,2025-01-20T13:13:14
365,1897,2024-07-18,2024-08-17,7416.57,6305.68,True,2023-12-31T13:12:50
366,1302,2023-04-10,2023-05-10,5130.13,6729.87,True,2024-09-30T20:20:53
367,1144,2023-09-18,2023-10-18,1214.33,3542.73,True,2025-03-03T19:57:41
368,1350,2024-05-22,2024-06-21,6006.57,3721.90,True,2025-04-13T17:15:47
369,70,2024-08-18,2024-09-17,9358.98,1204.19,False,2025-10-20T22:04:02
370,997,2022-12-12,2023-01-11,1102.87,867.31,True,2023-08-29T06:07:13
371,501,2023-10-13,2023-11-12,5284.75,1061.30,False,2023-05-29T05:53:16
372,1555,2024-07-16,2024-08-15,5450.49,4073.35,True,2024-02-16T20:14:41
373,1047,2023-02-25,2023-03-27,5184.61,5840.42,True,2024-01-19T07:08:12
374,967,2023-11-22,2023-12-22,2018.71,8711.52,False,2025-06-29T08:39:31
375,1087,2024-09-16,2024-10-16,5333.71,434.59,True,2024-09-27T18:32:29
376,509,2024-10-13,2024-11-12,6082.77,4198.78,True,2023-04-22T18:40:24
377,356,2023-07-10,2023-08-09,5545.31,6489.72,False,2024-03-28T06:13:55
378,1249,2024-02-01,2024-03-02,6520.18,5875.81,False,2025-10-23T17:57:25
379,1855,2023-05-05,2023-06-04,6524.93,2431.96,True,2024-08-28T15:17:10
380,1592,2023-06-08,2023-07-08,5783.50,1812.89,True,2023-01-19T12:53:56
381,1613,2023-09-23,2023-10-23,4756.37,9090.45,True,2024-11-23T04:03:02
382,561,2024-08-04,2024-09-03,4544.14,3570.18,False,2024-02-06T13:57:37
383,502,2023-06-16,2023-07-16,8361.58,4237.87,True,2023-03-07T04:24:36
384,498,2023-12-22,2024-01-21,9491.01,7464.17,True,2024-11-30T20:10:00
385,899,2024-04-02,2024-05-02,2090.24,3134.66,False,2024-07-27T06:52:44
386,204,2023-11-05,2023-12-05,8668.22,1178.02,False,2024-02-04T15:14:08
387,1638,2022-11-03,2022-12-03,8949.19,7966.24,True,2024-11-09T12:02:15
388,474,2023-10-24,2023-11-23,9937.29,7840.14,False,2022-11-04T09:50:51
389,1021,2023-02-14,2023-03-16,5749.14,987.11,False,2025-02-16T00:28:13
390,790,2024-09-20,2024-10-20,5166.52,9454.25,False,2023-06-24T09:57:48
391,1442,2024-09-15,2024-10-15,9844.44,8123.73,True,2025-04-20T04:37:23
392,523,2024-07-06,2024-08-05,3301.11,1357.26,True,2024-08-19T08:47:19
393,77,2023-12-15,2024-01-14,9878.56,2234.07,False,2025-04-19T10:30:03
394,263,2024-01-12,2024-02-11,3207.20,4462.56,False,2025-02-01T11:14:17
395,825,2023-08-19,2023-09-18,2265.29,7828.14,False,2023-06-14T12:08:33
396,1439,2024-01-13,2024-02-12,1167.13,8832.68,True,2025-09-19T12:26:27
397,1634,2022-12-29,2023-01-28,4794.97,9216.64,True,2022-11-13T22:57:55
398,1441,2024-09-25,2024-10-25,4452.14,7298.50,False,2023-11-30T09:05:37
399,1312,2023-11-22,2023-12-22,1129.54,2585.63,True,2024-04-10T09:35:05
400,874,2023-10-04,2023-11-03,3917.47,4718.11,True,2025-04-12T21:18:28
401,1430,2023-08-09,2023-09-08,4422.40,5393.90,True,2025-08-21T16:28:09
402,1963,2024-02-29,2024-03-30,8933.26,4082.46,True,2024-10-07T12:26:25
403,1384,2024-01-08,2024-02-07,2842.61,7146.17,False,2025-10-12T01:18:55
404,853,2023-03-16,2023-04-15,7920.03,8646.36,False,2025-09-25T15:26:44
405,725,2024-02-22,2024-03-23,2603.57,4784.86,False,2023-09-06T10:02:33
406,1464,2024-07-05,2024-08-04,5211.69,5173.68,True,2025-01-21T01:23:18
407,1410,2024-04-12,2024-05-12,6289.15,9177.30,True,2023-03-01T18:43:56
408,848,2024-06-18,2024-07-18,1200.25,9253.93,True,2025-06-01T20:25:24
409,901,2024-04-08,2024-05-08,3270.55,5326.07,True,2025-06-15T01:07:15
410,390,2023-03-18,2023-04-17,7706.54,8468.86,False,2023-12-25T15:13:45
411,77,2023-03-22,2023-04-21,3179.45,2844.93,False,2025-03-08T23:10:12
412,9,2022-11-26,2022-12-26,2232.94,7976.70,False,2022-12-02T04:09:41
413,1017,2024-06-21,2024-07-21,6584.10,1814.19,False,2023-09-08T18:29:33
414,1664,2024-08-04,2024-09-03,5411.84,6022.42,True,2023-08-25T04:38:45
415,1871,2024-10-26,2024-11-25,4280.65,1386.68,True,2024-04-04T01:55:27
416,1972,2023-08-13,2023-09-12,2724.40,6958.99,True,2025-10-21T03:05:24
417,1565,2023-09-04,2023-10-04,2037.56,3054.95,True,2023-10-07T15:13:39
418,1709,2023-03-09,2023-04-08,8026.78,9434.82,True,2025-10-02T14:03:19
419,623,2024-05-30,2024-06-29,2531.77,2724.70,True,2023-07-17T08:07:07
420,896,2023-05-15,2023-06-14,6303.99,7880.08,True,2025-08-29T00:06:50
421,1050,2022-11-12,2022-12-12,7445.94,3301.30,True,2023-09-25T21:02:42
422,32,2023-08-18,2023-09-17,5478.09,7467.96,True,2025-10-20T17:10:22
423,1259,2023-01-02,2023-02-01,8342.47,4608.91,True,2024-06-26T18:49:53
424,1775,2024-08-16,2024-09-15,5212.26,7000.93,True,2025-11-01T16:47:58
425,1280,2023-04-19,2023-05-19,8011.68,6573.60,True,2023-07-20T08:29:31
426,262,2024-09-29,2024-10-29,6413.58,693.74,False,2024-02-03T00:31:36
427,1627,2023-09-25,2023-10-25,3987.85,3047.47,False,2023-09-06T16:25:36
428,1847,2024-09-13,2024-10-13,906.66,8474.89,False,2022-11-09T03:01:13
429,765,2023-05-31,2023-06-30,4758.94,3720.48,False,2025-02-09T06:15:57
430,618,2024-01-31,2024-03-01,5453.56,2330.91,True,2023-04-20T16:30:26
431,1138,2024-05-09,2024-06-08,1176.80,497.87,False,2023-11-19T08:25:32
432,1372,2023-05-29,2023-06-28,7608.04,428.98,False,2023-01-30T15:55:46
433,808,2024-06-13,2024-07-13,1063.53,8491.45,False,2024-12-07T23:18:29
434,981,2023-02-14,2023-03-16,2496.72,6925.38,False,2024-01-03T18:03:46
435,238,2023-05-27,2023-06-26,982.54,4083.01,True,2023-06-14T03:46:10
436,1529,2024-10-17,2024-11-16,4600.11,3853.71,True,2025-02-11T17:44:38
437,836,2024-01-09,2024-02-08,8846.74,7717.17,True,2025-05-28T19:09:50
438,1352,2023-05-29,2023-06-28,3757.29,9349.16,False,2024-07-22T06:02:09
439,776,2023-11-13,2023-12-13,4355.81,7721.01,True,2025-07-03T09:03:35
440,601,2023-11-02,2023-12-02,3272.78,3808.18,False,2024-04-21T07:03:06
441,1439,2024-08-24,2024-09-23,6103.78,5043.41,False,2022-12-19T06:39:25
442,437,2023-06-30,2023-07-30,2686.36,6683.31,False,2023-01-04T18:01:42
443,1776,2024-02-04,2024-03-05,6388.11,4509.10,False,2025-05-14T01:25:17
444,681,2023-02-17,2023-03-19,8546.09,3693.64,False,2024-11-17T01:15:36
445,1609,2024-03-24,2024-04-23,658.67,5465.01,False,2025-04-17T01:29:44
446,1587,2023-05-23,2023-06-22,9995.44,4203.08,False,2024-03-08T16:48:43
447,399,2023-05-14,2023-06-13,2736.94,5176.51,True,2023-03-27T20:00:24
448,1665,2024-10-23,2024-11-22,6481.65,5932.81,False,2025-01-09T20:41:20
449,1206,2024-08-17,2024-09-16,4302.43,7006.01,True,2024-10-21T21:48:08
450,1053,2024-08-30,2024-09-29,4929.40,3314.02,True,2023-10-31T07:54:41
451,591,2023-02-10,2023-03-12,1525.81,6218.77,True,2025-10-30T17:49:07
452,859,2023-10-07,2023-11-06,9820.72,8932.86,False,2023-05-31T23:11:58
453,533,2023-07-09,2023-08-08,3669.62,1656.83,False,2023-11-01T04:09:38
454,248,2024-01-30,2024-02-29,9124.33,8406.50,False,2023-05-18T06:50:48
455,1255,2024-04-01,2024-05-01,1036.97,1898.91,True,2023-04-18T00:39:50
456,1801,2024-09-21,2024-10-21,709.19,6283.74,False,2023-09-06T04:05:32
457,603,2023-05-25,2023-06-24,2546.76,8949.49,True,2023-08-20T04:25:50
458,174,2024-02-11,2024-03-12,8015.26,2899.57,False,2025-01-15T13:17:44
459,677,2023-12-12,2024-01-11,8398.29,5920.59,True,2023-01-01T05:30:54
460,1884,2023-05-02,2023-06-01,888.74,2088.40,False,2025-03-07T20:45:49
461,794,2024-08-21,2024-09-20,7925.60,8158.66,False,2024-11-27T00:24:36
462,269,2024-10-24,2024-11-23,9416.10,922.35,True,2024-01-07T05:30:29
463,1928,2022-11-20,2022-12-20,4481.43,4465.38,True,2025-02-02T10:54:23
464,906,2024-10-06,2024-11-05,7129.02,6290.89,False,2024-07-10T01:22:41
465,224,2023-01-14,2023-02-13,9666.68,878.72,True,2025-02-20T10:01:22
466,484,2023-03-16,2023-04-15,4289.89,4544.43,False,2024-05-13T01:14:54
467,997,2024-02-27,2024-03-28,6258.96,7721.34,True,2023-12-14T17:25:39
468,1523,2024-08-05,2024-09-04,1721.89,9064.69,False,2025-09-06T00:11:59
469,1783,2024-02-29,2024-03-30,6214.03,4762.90,False,2023-12-23T13:29:32
470,163,2024-02-14,2024-03-15,6098.86,4692.04,False,2023-11-25T04:39:14
471,1597,2024-02-11,2024-03-12,4789.74,9334.43,True,2025-09-19T16:25:21
472,62,2022-12-05,2023-01-04,8456.11,3182.22,False,2023-01-05T20:20:15
473,1373,2024-04-12,2024-05-12,727.17,1885.46,False,2024-05-24T00:00:22
474,1848,2024-06-06,2024-07-06,3332.32,5494.34,True,2023-07-18T12:51:23
475,773,2023-09-01,2023-10-01,8484.32,4466.53,False,2024-07-05T12:55:52
476,1958,2024-05-10,2024-06-09,1650.28,6543.33,False,2025-04-18T15:38:10
477,998,2024-05-15,2024-06-14,3060.59,5367.70,False,2022-12-31T14:15:57
478,1723,2024-10-14,2024-11-13,5308.98,9410.52,False,2023-09-30T17:06:20
479,1234,2022-11-19,2022-12-19,8780.33,5126.20,False,2025-04-11T10:39:38
480,1062,2023-07-03,2023-08-02,4526.83,5540.09,True,2025-10-29T16:51:07
481,1955,2022-11-29,2022-12-29,3321.67,5307.00,True,2023-03-07T14:19:47
482,663,2024-01-12,2024-02-11,6048.81,7187.56,False,2024-10-10T19:26:27
483,1250,2023-06-02,2023-07-02,1002.92,2961.21,False,2023-12-12T16:12:48
484,534,2023-09-30,2023-10-30,4931.42,2094.94,True,2023-01-06T09:14:18
485,928,2023-10-23,2023-11-22,1808.22,3131.43,False,2024-07-31T21:43:41
486,1488,2023-12-20,2024-01-19,1930.33,5502.55,True,2025-01-11T18:56:25
487,125,2024-02-14,2024-03-15,6214.91,2698.16,True,2025-05-17T17:34:29
488,1126,2024-02-07,2024-03-08,5014.91,8633.96,False,2023-02-18T11:44:14
489,651,2023-09-17,2023-10-17,9811.36,8335.96,True,2023-02-17T00:54:53
490,1252,2023-12-06,2024-01-05,1677.11,2698.21,True,2025-09-01T16:17:23
491,490,2024-05-06,2024-06-05,4763.92,1931.89,True,2023-12-21T21:36:49
492,468,2023-10-06,2023-11-05,3484.39,5161.07,True,2025-03-29T12:55:02
493,1385,2023-09-07,2023-10-07,9088.56,5494.44,False,2025-07-12T00:41:39
494,1096,2024-09-19,2024-10-19,5200.67,4577.36,False,2024-02-10T15:35:21
495,734,2024-10-22,2024-11-21,779.33,2141.64,True,2025-07-07T12:08:40
496,1717,2023-08-16,2023-09-15,8125.30,6114.10,False,2025-05-03T05:26:03
497,807,2023-03-10,2023-04-09,9699.89,4511.84,False,2025-04-25T03:49:47
498,1417,2023-01-29,2023-02-28,7829.88,7436.10,False,2024-08-04T03:54:49
499,1669,2024-05-31,2024-06-30,2825.86,7343.97,False,2025-10-04T19:02:31
500,1593,2023-03-11,2023-04-10,5082.68,5120.84,True,2025-01-21T14:32:36
501,833,2023-01-08,2023-02-07,4360.67,4400.73,False,2025-09-07T15:25:18
502,144,2024-03-18,2024-04-17,4335.67,2515.13,True,2023-03-05T07:16:26
503,1568,2024-10-04,2024-11-03,5836.23,2289.43,True,2023-02-25T02:49:26
504,496,2023-09-26,2023-10-26,598.33,2200.74,False,2025-01-18T09:27:23
505,266,2023-04-13,2023-05-13,3378.94,7855.30,False,2024-01-14T07:31:02
506,621,2023-06-06,2023-07-06,758.65,2701.07,False,2024-10-02T18:43:13
507,751,2023-07-01,2023-07-31,8187.02,2918.93,False,2024-07-27T18:03:08
508,927,2023-04-08,2023-05-08,787.99,3246.50,False,2025-10-12T04:08:20
509,609,2024-08-15,2024-09-14,3055.73,9094.69,True,2025-09-03T09:22:05
510,1674,2022-12-11,2023-01-10,2938.72,5524.63,False,2023-04-18T23:54:27
511,589,2023-05-12,2023-06-11,1480.26,1391.33,False,2023-02-08T19:06:45
512,779,2024-05-05,2024-06-04,2118.68,8635.99,True,2024-03-11T02:52:45
513,1737,2024-10-22,2024-11-21,1224.44,2007.36,True,2025-02-11T10:38:28
514,1837,2023-07-12,2023-08-11,2919.29,5019.88,True,2024-05-09T12:10:23
515,1879,2023-09-23,2023-10-23,723.89,6534.40,True,2025-07-26T00:10:19
516,1686,2023-07-23,2023-08-22,678.40,2639.47,False,2023-10-07T09:46:02
517,659,2023-01-16,2023-02-15,745.89,6160.16,False,2023-03-11T00:39:02
518,1075,2023-01-26,2023-02-25,4550.01,4210.77,True,2024-02-27T17:06:52
519,79,2024-08-09,2024-09-08,9310.18,5870.10,True,2024-01-01T05:47:34
520,386,2024-01-09,2024-02-08,1350.00,8645.80,True,2023-09-26T08:30:31
521,1651,2023-04-11,2023-05-11,3354.43,9041.32,True,2024-05-23T11:22:31
522,1901,2022-12-05,2023-01-04,3475.98,4551.17,False,2024-01-18T14:47:12
523,1424,2024-10-31,2024-11-30,8114.47,4605.74,False,2024-01-11T14:11:09
524,1999,2024-10-28,2024-11-27,8533.26,6330.05,True,2025-08-29T12:58:09
525,984,2023-04-18,2023-05-18,4766.12,8746.37,True,2025-01-25T09:21:11
526,1648,2024-04-13,2024-05-13,2794.33,2575.11,False,2024-08-10T09:55:00
527,893,2024-04-18,2024-05-18,9417.15,6001.52,True,2023-10-15T22:57:14
528,41,2024-03-07,2024-04-06,1389.95,2836.53,False,2025-02-05T06:48:47
529,917,2024-07-30,2024-08-29,4240.51,3841.67,False,2024-01-29T21:21:36
530,1780,2023-11-05,2023-12-05,8349.70,6483.23,True,2024-08-07T03:20:27
531,1811,2024-06-23,2024-07-23,5965.18,7965.43,False,2024-01-12T07:11:32
532,109,2024-03-01,2024-03-31,7447.90,2960.21,True,2023-06-13T03:38:11
533,438,2023-03-02,2023-04-01,1239.23,3192.98,False,2025-05-02T11:23:30
534,1819,2024-04-06,2024-05-06,2834.38,2043.45,False,2024-02-06T12:36:51
535,755,2024-06-22,2024-07-22,8350.65,2328.75,False,2024-06-14T13:27:12
536,757,2024-02-25,2024-03-26,7160.83,8567.17,False,2025-03-31T02:54:48
537,880,2023-03-24,2023-04-23,7603.80,1560.02,True,2024-04-11T01:11:39
538,452,2023-01-11,2023-02-10,7728.02,5328.95,False,2022-11-07T10:05:03
539,932,2024-05-22,2024-06-21,6916.47,4363.90,False,2025-02-26T19:44:53
540,1383,2023-08-11,2023-09-10,992.10,8341.47,True,2023-05-16T21:46:49
541,1445,2022-11-14,2022-12-14,9863.83,8573.47,True,2022-11-18T11:15:56
542,1829,2024-02-06,2024-03-07,3350.73,2312.43,False,2025-05-20T06:07:24
543,435,2024-06-04,2024-07-04,3726.68,7819.27,False,2023-08-31T15:53:13
544,1691,2023-03-04,2023-04-03,2211.59,6129.27,False,2025-04-03T22:00:42
545,257,2023-07-25,2023-08-24,8379.30,5249.84,False,2023-10-13T22:36:19
546,1651,2024-06-04,2024-07-04,7605.48,421.23,True,2025-07-27T04:50:08
547,1712,2024-02-27,2024-03-28,7706.81,7517.75,False,2024-08-18T16:35:08
548,1985,2024-06-02,2024-07-02,7260.25,7635.31,True,2025-10-12T02:25:24
549,502,2023-11-30,2023-12-30,7520.24,2741.57,True,2023-07-19T00:05:53
550,949,2024-08-29,2024-09-28,6890.27,6027.78,False,2025-06-15T07:23:14
551,38,2022-12-30,2023-01-29,4055.89,8380.13,True,2025-07-29T22:22:35
552,1372,2024-05-14,2024-06-13,2974.15,7299.73,False,2023-10-24T08:30:29
553,1575,2023-09-09,2023-10-09,3059.63,6882.99,True,2025-01-26T05:10:56
554,269,2024-06-16,2024-07-16,1064.84,6013.08,False,2025-09-30T04:41:17
555,223,2022-12-01,2022-12-31,1409.26,9015.82,False,2025-04-29T17:24:11
556,1580,2023-12-17,2024-01-16,6122.76,2388.58,False,2025-07-18T17:40:23
557,319,2024-06-28,2024-07-28,3617.86,7595.13,True,2024-10-18T21:28:21
558,244,2024-05-30,2024-06-29,3498.14,2883.13,False,2025-06-06T00:22:13
559,467,2023-06-12,2023-07-12,9676.25,5822.99,False,2025-10-20T23:03:32
560,556,2024-07-12,2024-08-11,8974.36,7301.89,True,2025-04-12T08:14:02
561,1409,2024-04-07,2024-05-07,3543.96,6522.13,True,2023-05-16T04:55:28
562,1197,2023-08-24,2023-09-23,9903.32,7494.61,True,2025-09-03T06:05:39
563,221,2023-12-11,2024-01-10,5962.41,8900.20,True,2025-07-01T09:02:28
564,1958,2024-03-10,2024-04-09,4985.65,4918.24,True,2024-08-16T21:04:48
565,1804,2024-10-16,2024-11-15,8593.74,6629.32,True,2024-11-23T08:31:09
566,1740,2023-06-04,2023-07-04,860.48,7306.96,True,2023-09-15T05:54:36
567,1937,2023-08-03,2023-09-02,2268.77,6067.07,False,2024-12-09T10:57:02
568,292,2023-08-31,2023-09-30,738.53,3410.51,False,2023-02-10T17:03:02
569,1575,2023-10-17,2023-11-16,7235.47,6832.42,False,2024-03-13T18:07:51
570,1678,2023-07-16,2023-08-15,1902.85,4995.41,False,2022-11-10T20:10:11
571,761,2024-07-18,2024-08-17,4153.34,3540.41,False,2024-02-07T14:53:29
572,1119,2023-07-30,2023-08-29,7068.70,7992.14,True,2023-04-25T23:44:28
573,1218,2024-02-01,2024-03-02,2808.01,5682.11,False,2025-03-17T13:49:08
574,426,2023-08-01,2023-08-31,1180.58,5663.01,False,2023-02-24T12:15:56
575,163,2023-04-04,2023-05-04,9725.38,4991.72,False,2025-01-19T18:21:29
576,1561,2024-09-17,2024-10-17,4726.74,4403.01,True,2023-08-18T23:45:53
577,1609,2023-11-13,2023-12-13,8866.54,8956.18,True,2024-12-16T21:32:54
578,1391,2023-07-30,2023-08-29,8541.58,3494.96,True,2025-07-18T12:18:14
579,1487,2024-10-18,2024-11-17,8756.11,5038.63,False,2024-01-15T08:15:39
580,1062,2023-03-01,2023-03-31,2386.48,6607.28,True,2024-04-12T15:41:48
581,1149,2023-02-28,2023-03-30,6223.85,4332.70,False,2025-02-18T09:37:31
582,1293,2022-11-02,2022-12-02,6612.67,8200.58,False,2023-08-24T14:34:47
583,828,2024-01-07,2024-02-06,7680.79,6178.84,True,2023-02-28T02:13:23
584,1706,2024-01-01,2024-01-31,4783.43,3060.23,False,2025-06-04T15:34:42
585,323,2024-01-08,2024-02-07,6858.49,6578.12,False,2025-08-29T12:36:44
586,1312,2024-05-28,2024-06-27,4943.70,8553.22,True,2025-10-01T08:42:10
587,917,2024-06-03,2024-07-03,1444.36,5262.04,False,2024-04-22T15:43:09
588,731,2024-02-05,2024-03-06,5443.87,7885.07,True,2023-08-10T14:01:45
589,1628,2024-08-28,2024-09-27,6007.77,8323.23,True,2025-03-04T05:55:49
590,71,2023-11-07,2023-12-07,5113.55,8463.23,True,2024-10-22T15:14:30
591,94,2022-12-24,2023-01-23,2894.79,7617.66,True,2023-02-09T02:16:14
592,1816,2022-12-20,2023-01-19,4895.75,3016.52,True,2025-05-24T12:02:23
593,1296,2023-07-25,2023-08-24,4289.55,2763.29,False,2024-05-08T01:47:45
594,984,2022-12-24,2023-01-23,9958.31,2130.30,True,2025-08-28T21:15:58
595,85,2024-08-26,2024-09-25,1915.93,6125.00,False,2022-12-01T02:52:50
596,1689,2024-07-10,2024-08-09,9013.05,2847.14,False,2023-05-04T06:28:41
597,483,2024-07-05,2024-08-04,6536.78,5624.83,True,2023-12-06T23:13:43
598,1862,2024-05-26,2024-06-25,5643.49,6079.70,True,2024-03-23T00:49:56
599,248,2023-04-21,2023-05-21,1141.89,927.11,True,2023-10-29T05:49:48
600,1551,2023-07-06,2023-08-05,4276.86,8679.02,True,2025-01-28T14:33:11
601,1506,2023-12-06,2024-01-05,4250.46,7729.75,False,2022-11-03T03:47:30
602,1901,2024-02-22,2024-03-23,1690.59,4345.36,False,2025-06-10T09:40:39
603,851,2023-05-28,2023-06-27,6791.73,2898.74,True,2023-06-17T07:23:37
604,60,2024-09-28,2024-10-28,5142.78,5615.57,False,2025-10-21T23:26:20
605,375,2023-08-29,2023-09-28,4708.19,4224.73,True,2023-02-15T19:28:37
606,1436,2022-12-02,2023-01-01,7218.86,5347.74,True,2024-05-28T15:17:32
607,1954,2023-03-24,2023-04-23,7004.58,8544.90,True,2023-12-08T16:41:11
608,24,2023-03-31,2023-04-30,6688.49,1084.64,False,2025-10-21T05:42:07
609,164,2023-05-25,2023-06-24,6537.62,5176.51,True,2023-05-29T13:15:57
610,186,2023-07-31,2023-08-30,3640.03,9401.45,True,2025-07-07T07:10:13
611,122,2023-03-21,2023-04-20,8471.66,4879.86,True,2023-05-10T09:58:00
612,1654,2023-04-26,2023-05-26,7514.28,8374.15,False,2025-02-05T00:06:33
613,432,2023-02-02,2023-03-04,9519.31,5403.54,True,2023-05-26T05:27:28
614,1645,2023-08-15,2023-09-14,3319.26,5461.60,True,2025-01-03T18:57:15
615,198,2023-01-30,2023-03-01,4279.31,1676.68,True,2025-03-09T06:45:00
616,1744,2023-06-13,2023-07-13,9916.99,3876.06,False,2022-12-21T06:40:15
617,576,2024-07-17,2024-08-16,5004.86,747.04,True,2023-03-26T04:41:38
618,1620,2024-10-07,2024-11-06,4237.82,4313.53,True,2023-06-22T12:10:17
619,1007,2023-12-25,2024-01-24,9124.93,5208.11,True,2022-11-22T07:16:42
620,149,2024-09-24,2024-10-24,2928.55,5344.79,True,2025-02-02T12:01:54
621,123,2023-10-16,2023-11-15,4861.75,7737.50,True,2024-07-17T15:31:21
622,1032,2024-05-20,2024-06-19,6776.68,4685.41,True,2023-02-27T03:20:02
623,1488,2023-02-01,2023-03-03,1494.96,1264.78,True,2024-07-27T07:06:29
624,1505,2023-11-12,2023-12-12,3776.03,3955.43,False,2024-07-26T01:51:47
625,1307,2024-09-29,2024-10-29,8764.01,4299.91,False,2024-09-11T17:12:44
626,1105,2023-09-28,2023-10-28,6483.05,4536.34,False,2024-01-14T06:37:14
627,922,2024-04-27,2024-05-27,6129.38,8466.24,True,2025-01-31T01:05:10
628,817,2024-03-29,2024-04-28,6470.10,8323.23,False,2025-07-13T05:14:44
629,1297,2024-08-22,2024-09-21,6096.17,7024.02,False,2025-09-17T21:06:04
630,1574,2024-05-24,2024-06-23,5147.44,5889.15,True,2025-10-05T10:26:03
631,1707,2024-02-18,2024-03-19,9741.79,7846.89,True,2023-03-11T05:05:22
632,1521,2023-03-02,2023-04-01,8333.85,4796.05,False,2024-06-23T05:36:28
633,1106,2023-09-08,2023-10-08,7304.20,4060.16,True,2023-08-02T22:32:52
634,445,2024-03-15,2024-04-14,7823.67,5296.23,False,2023-02-09T01:07:19
635,647,2023-07-02,2023-08-01,8474.39,2161.73,True,2024-03-25T16:19:00
636,51,2024-04-28,2024-05-28,3005.51,7842.23,True,2025-01-02T18:56:43
637,54,2024-05-28,2024-06-27,7981.50,8122.79,True,2023-04-17T05:51:02
638,49,2023-05-15,2023-06-14,1962.19,9071.95,False,2025-06-20T16:47:31
639,716,2023-07-20,2023-08-19,3706.74,4464.71,True,2023-09-02T10:18:00
640,1664,2023-03-25,2023-04-24,7234.57,6006.19,False,2024-03-20T15:18:10
641,1618,2024-09-21,2024-10-21,7258.50,9031.15,True,2025-03-17T22:22:26
642,1084,2023-07-17,2023-08-16,1825.27,1134.08,False,2023-10-17T10:03:57
